   ,YEAR_MONTH,CUSTOMER_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
10124,2022-08,000000009011010,2166.62,128616848.2
10125,2022-08,000000009021335,131.88,8157848.8
10126,2022-06,000000009010988,24.82,1618264
10127,2022-08,000000009019609,2.98,190809.4
10128,2022-08,000000009001769,1746.83,106598650.6
10129,2022-08,000000009000819,62.1,3846135
10130,2022-08,000000009002598,366.21,23691471
10131,2022-10,000000009005531,649.12,40205496
10132,2022-10,000000009023396,1085.91,62855943.8
10133,2022-10,000000009002839,1634.88,93319894
10134,2022-09,000000009000954,50.22,2946041
10135,2022-09,000000009012290,1846.34,112170378.25
10136,2022-10,000000009000033,339.22,20233662
10137,2022-10,000000009024328,1634.69,95499041
10138,2022-09,000000009016003,470.1,27761980.4
10139,2022-09,000000009018780,242.26,14315655.5
10140,2022-09,000000009024886,61.36,3841136
10141,2022-08,000000009010194,225,4045000
10142,2022-10,000000009006290,109.05,6059246
10143,2022-10,000000009000147,1957.73,112261328.5
10144,2022-08,000000009001533,167.94,10390787.5
10145,2022-08,000000009012311,77.79,4489365
10146,2022-08,000000009027789,136.86,7870850
10147,2022-10,000000009015691,179.75,10335063
10148,2022-09,000000009021303,616.47,36990114.9
10149,2022-10,000000009003624,218.76,13235797.5
10150,2022-10,000000009000716,203.79,12019033
10151,2022-08,000000009024546,46.47,2723440.2
10152,2022-09,000000009002160,35.37,2147558
10153,2022-09,000000009001191,625.45,37682436.1
10154,2022-09,000000009004838,59.83,3320565
10155,2022-09,000000009000434,82.74,4770777
10156,2022-09,000000009015316,27931.62,10195041.3
10157,2022-08,000000009000681,1025.58,62331505.6
10158,2022-08,000000009006290,50.56,2893362.8
10159,2022-09,000000009016085,328.88,18779048
10160,2022-09,000000009000768,2328.9,135902671
10161,2022-09,000000009024245,210.51,11832801.48
10162,2022-09,000000009001085,255.21,15851222
10163,2022-08,000000009001013,372.58,23503539
10164,2022-08,000000009001498,345.37,21156790
10165,2022-08,000000009013200,66.77,4121396.2
10166,2022-08,000000009002116,190.74,11754354
10167,2022-08,000000009010094,20,829000
10168,2022-10,000000009004429,549.27,33944886
10169,2022-10,000000009004782,80,1150000
10170,2022-10,000000009023322,351.32,16498223
10171,2022-10,000000009024722,226.32,10481752
10172,2022-09,000000009002393,53.24,3234670.8
10173,2022-09,000000009022651,579.92,34193000.4
10174,2022-10,000000009001527,354.33,22220961.8
10175,2022-08,000000009001048,249.6,3319680
10176,2022-08,000000009002836,23.84,2182552
10177,2022-10,000000009000819,74.38,4574358
10178,2022-10,000000009004666,408.7,25154717
10179,2022-09,000000009014451,119.28,6859357
10180,2022-09,000000009023855,1132.28,22079460
10181,2022-08,000000009025310,64.59,3564178
10182,2022-08,000000009015691,405.52,23512728
10183,2022-09,000000009002235,1387.64,81994817
10184,2022-09,000000009004552,997.24,58206158
10185,2022-09,000000009007851,430.29,26547280.5
10186,2022-09,000000009004416,4.13,248419.5
10187,2022-08,000000009021380,4.84,303593.8
10188,2022-08,000000009024834,354.24,14518190
10189,2022-08,000000009002292,20.65,1222480
10190,2022-08,000000009013021,19.55,1208678.75
10191,2022-09,000000009017907,534.76,9380764
10192,2022-09,000000009025256,60,798000
10193,2022-09,000000009024666,204.49,11349195
10194,2022-09,000000009018037,29.54,1601285
10195,2022-09,000000009025286,28.1,1631205
10196,2022-10,000000009013291,746.42,43348657.5
10197,2022-08,000000009004740,180.88,10805914
10198,2022-08,000000009025114,1151.14,67107242.2
10199,2022-09,000000009023779,10.4,604390.5
10200,2022-10,000000009000931,116.64,7126444.9
10201,2022-10,000000009007867,96.45,5710148.6
10202,2022-10,000000009000013,1813.84,106715756
10203,2022-09,000000009002287,401.23,23318061.7
10204,2022-09,000000009011430,186,10371666.4
10205,2022-09,000000009011394,457.8,26401556
10206,2022-09,000000009022099,59.46,3527850.6
10207,2022-09,000000009022100,47.4,2832558.4
10208,2022-09,000000009008390,121.43,7258013
10209,2022-09,000000009014829,506.55,29590423
10210,2022-08,000000009002269,32.99,1963694
10211,2022-10,000000009023160,85.66,4877835.6
10212,2022-08,000000009016024,157.2,9594454.8
10213,2022-09,000000009001179,81.36,4095108
10214,2022-09,000000009001472,543.68,10818540
10215,2022-09,000000009023113,819.68,27090424
10216,2022-09,000000009000224,749.27,47256741
10217,2022-08,000000009001199,36.66,2300307
10218,2022-09,000000009004666,365.18,22271747
10219,2022-09,000000009002598,574.52,36549110.5
10220,2022-09,000000009016999,2880.52,167672756
10221,2022-09,000000009007942,572.4,34999189.8
10222,2022-09,000000009023504,39.98,2186906
10223,2022-09,000000009025114,1870.41,105629604.4
10224,2022-10,000000009008726,516.15,31898597.9
10225,2022-09,000000009025367,246.93,13875439
10226,2022-10,000000009010383,398.14,27100449
10227,2022-10,000000009022651,397.64,23394927.2
10228,2022-10,000000009001512,83.5,5170826
10229,2022-09,000000009001707,89.72,5475130
10230,2022-09,000000009024832,110.06,7329211
10231,2022-08,000000009004805,1066.79,63570988.05
10232,2022-08,000000009023300,496.76,30369747.5
10233,2022-10,000000009009723,664.75,39035340
10234,2022-08,000000009004626,770.84,30605682
10235,2022-08,000000009001316,192.86,15477015
10236,2022-09,000000009012019,39.54,2312017.68
10237,2022-09,000000009008594,13.87,828432
10238,2022-08,000000009012201,15.18,932468.28
10239,2022-08,000000009017322,41.04,2679760.2
10240,2022-08,000000009002819,128.91,7617768.6
10241,2022-09,000000009000528,72.07,4100783
10242,2022-09,000000009000829,474.56,29137307.2
10243,2022-10,000000009024848,356.88,19339166
10244,2022-10,000000009001610,90,1290000
10245,2022-10,000000009000768,2369.05,134800435.3
10246,2022-09,000000009002374,1222.98,69569384.2
10247,2022-09,000000009021293,10.73,638089.5
10248,2022-10,000000009021102,29.91,1841466.4
10249,2022-08,000000009000065,477.55,29293356.5
10250,2022-09,000000009024853,94.68,5817118.5
10251,2022-09,000000009005112,16.53,1008330
10252,2022-09,000000009017217,24.6,1500600
10253,2022-09,000000009019284,189.34,12420704
10254,2022-09,000000009000033,656.17,38919731.4
10255,2022-10,000000009001435,390.65,22549708.85
10256,2022-09,000000009011694,937.44,56170719.4
10257,2022-09,000000009001639,1185.5,67688008.6
10258,2022-08,000000009020655,303.25,17463190
10259,2022-09,000000009023677,142.78,2796140
10260,2022-09,000000009001498,248.15,15071656
10261,2022-09,000000009002185,387.72,24831525
10262,2022-09,000000009007878,332.02,21604216
10263,2022-09,000000009009890,753.15,48379848
10264,2022-09,000000009000813,449.76,26260223.2
10265,2022-08,000000009000972,102.24,869040
10266,2022-08,000000009024824,2.28,139056.6
10267,2022-08,000000009020066,126.98,38094
10268,2022-09,000000009004493,317.34,16882488
10269,2022-10,000000009021565,295.78,17800404
10270,2022-09,000000009001528,560.13,37021354.5
10271,2022-09,000000009012455,15.48,873354
10272,2022-09,000000009015846,29.9,1681277
10273,2022-09,000000009000622,209.57,13509779.5
10274,2022-09,000000009021975,59.83,3290650
10275,2022-09,000000009001141,117.18,6927178
10276,2022-08,000000009007942,926.92,57519062.8
10277,2022-09,000000009017415,205.89,12453720.5
10278,2022-09,000000009001054,68.32,4193143.5
10279,2022-08,000000009024116,122.72,7534175.2
10280,2022-09,000000009001232,126.5,7396405
10281,2022-09,000000009001752,182.89,11145346
10282,2022-09,000000009007320,34.82,1810640
10283,2022-09,000000009000129,92.13,5662273.25
10284,2022-08,000000009024832,197.08,13303008
10285,2022-09,000000009007156,45.31,2720453.8
10286,2022-08,000000009002092,12.37,737252
10287,2022-08,000000009024869,590.02,35242220.2
10288,2022-09,000000009002716,43.32,2634388.4
10289,2022-09,000000009019645,99.28,6155843.9
10290,2022-08,000000009021161,222.1,13913580
10291,2022-09,000000009025218,34.39,2042818
10292,2022-10,000000009021335,66.34,3969294.2
10293,2022-08,000000009004607,49.71,3045714.5
10294,2022-10,000000009000452,80,1150000
10295,2022-09,000000009017328,359.7,19745715
10296,2022-09,000000009021909,83.72,5265362
10297,2022-10,000000009016999,1950.92,113422090
10298,2022-10,000000009002384,124.9,7010637
10299,2022-08,000000009020164,9.98,620763.2
10300,2022-09,000000009020470,253.21,14963992.5
10301,2022-10,000000009002718,130.59,8043722
10302,2022-10,000000009004735,10.24,637090.2
10303,2022-08,000000009021293,61.93,3801882.7
10304,2022-08,000000009022727,186.14,11408401.2
10305,2022-10,000000009023306,364.81,21105875.8
10306,2022-08,000000009002716,87.95,5319665.6
10307,2022-10,000000009005383,28.8,1809396.9
10308,2022-09,000000009025352,8.91,529966.8
10309,2022-08,000000009004467,31,1878600
10310,2022-09,000000009000593,185.34,11141701.8
10311,2022-10,000000009000189,15.58,935930
10312,2022-10,000000009008488,280.42,16774379.4
10313,2022-10,000000009000063,188.12,10719099.2
10314,2022-10,000000009022855,40.74,2301810
10315,2022-09,000000009025228,10.22,619210.2
10316,2022-10,000000009018067,515.02,10665287.52
10317,2022-09,000000009020839,2.8,163748
10318,2022-08,000000009025247,4,244486.4
10319,2022-08,000000009025287,26.86,1546460
10320,2022-08,000000009018252,244,14561516
10321,2022-10,000000009002789,30.55,1880114
10322,2022-08,000000009013259,142.82,8213484
10323,2022-10,000000009013962,87.24,5060108
10324,2022-10,000000009018780,379,22802802.5
10325,2022-08,000000009000411,51.77,3145267
10326,2022-08,000000009005967,59.74,3781243.3
10327,2022-08,000000009020883,158.9,9870366.5
10328,2022-10,000000009002114,257.28,15178377.8
10329,2022-10,000000009019049,175.7,10415428
10330,2022-08,000000009025082,114.28,6805374
10331,2022-08,000000009020595,15.41,901908.1
10332,2022-08,000000009009984,99.44,5899853
10333,2022-08,000000009007878,45.26,3033136
10334,2022-10,000000009004410,19.16,1153432
10335,2022-09,000000009002427,20.76,1294386
10336,2022-10,000000009001179,29.86,1392969
10337,2022-09,000000009022962,25.07,1586299
10338,2022-08,000000009000063,14.82,896598
10339,2022-09,000000009002013,69.44,4554323
10340,2022-09,000000009019710,34.92,2109168
10341,2022-10,000000009025337,113.94,5150088
10342,2022-09,000000009005269,14.55,898880.5
10343,2022-09,000000009001254,111.84,6868425.5
10344,2022-09,000000009019607,323.22,21833511
10345,2022-10,000000009019284,199.24,13538358
10346,2022-10,000000009004740,52.05,2935980
10347,2022-08,000000009023344,15.57,987138
10348,2022-08,000000009001877,31.72,1849276
10349,2022-09,000000009009330,120.44,8135722
10350,2022-08,000000009015765,71.74,4382078.4
10351,2022-09,000000009012189,49.84,2853169.2
10352,2022-08,000000009024162,71.53,4362063.5
10353,2022-08,000000009025131,192.92,68286.4
10354,2022-09,000000009023425,21.89,1284943
10355,2022-08,000000009004647,20.39,1250264.6
10356,2022-09,000000009013962,44.36,2562200
10357,2022-10,000000009013905,12.86,774275.6
10358,2022-08,000000009063443,26.56,1516576
10359,2022-08,000000009002839,732.12,43307844
10360,2022-09,000000009000095,54.26,3336740.5
10361,2022-09,000000009000300,21.12,1302768
10362,2022-09,000000009025409,46.91,2692882.3
10363,2022-08,000000009006344,39.92,2425589.2
10364,2022-09,000000009000966,44.91,2747223.5
10365,2022-08,000000009024461,108.22,6657666.5
10366,2022-09,000000009021448,100.4,5655886
10367,2022-08,000000009005383,31.07,1970507.7
10368,2022-08,000000009021957,16,642400
10369,2022-08,000000009002013,20.56,1325773
10370,2022-08,000000009001540,61.04,3646529.6
10371,2022-08,000000009002830,168.06,10039265.5
10372,2022-08,000000009002355,43.04,2648484
10373,2022-08,000000009024868,307.28,18451707
10374,2022-08,000000009016049,184.36,11094784.8
10375,2022-09,000000009025288,0.74,45289.6
10376,2022-09,000000009011397,1.52,87172
10377,2022-10,000000009024868,164.65,9710375
10378,2022-08,000000009002244,16.66,985230
10379,2022-09,000000009024428,19.82,1231416.6
10380,2022-10,000000009004467,12.52,743688
10381,2022-08,000000009024822,0.68,41144.2
10382,2022-08,000000009021884,31.18,2026388.2
10383,2022-10,000000009024497,222.7,10578250
10384,2022-09,000000009011399,60.32,3656322
10385,2022-09,000000009024937,14.88,882861.6
10386,2022-08,000000009016914,78.15,5283853.5
10387,2022-08,000000009013655,258.98,17079731
10388,2022-09,000000009007494,6.24,359424
10389,2022-08,000000009000942,16.67,1032451.1
10390,2022-09,000000009023732,119.14,6790980
10391,2022-09,000000009001767,33.24,2017003.2
10392,2022-08,000000009002522,35.95,2146215
10393,2022-08,000000009001503,29.9,1976390
10394,2022-09,000000009025356,1.12,68239.8
10395,2022-09,000000009013503,17.74,1042212
10396,2022-09,000000009025371,11.87,680192.8
10397,2022-08,000000009022333,14.44,433922
10398,2022-09,000000009025393,2.78,160013
10399,2022-08,000000009022783,24.56,1665168
10400,2022-08,000000009004442,26.98,1819801
10401,2022-12,000000009001944,1607.62,90235413.35
10402,2022-12,000000009024848,365.14,20666573
10403,2022-11,000000009000714,499.02,29666739
10404,2022-11,000000009011061,1358.34,78233697.5
10405,2022-11,000000009000893,2110.98,102404200
10406,2022-11,000000009015316,41436.2,25690444
10407,2022-11,000000009023841,644.88,38557211
10408,2022-11,000000009013434,743.35,42577414.9
10409,2022-11,000000009002352,3493.32,204164649
10410,2022-11,000000009015441,78.46,4596838.4
10411,2022-12,000000009000716,327.46,18509330.9
10412,2022-12,000000009015697,31,1735378
10413,2022-11,000000009001722,671.44,35936456
10414,2022-11,000000009001461,120,1680000
10415,2022-11,000000009005381,1645.88,93433692.2
10416,2022-11,000000009001229,1180.25,72268374.55
10417,2022-12,000000009000498,3740.56,218480732.65
10418,2022-10,000000009005967,83.28,5239552.4
10419,2022-11,000000009000781,314.05,18360683.5
10420,2022-11,000000009004412,599.01,34339444.2
10421,2022-12,000000009002779,3116.99,182782727.1
10422,2022-12,000000009024853,71.62,4518495
10423,2022-12,000000009025685,11.99,696763.6
10424,2022-12,000000009001706,4181.63,235914524.1
10425,2022-12,000000009025692,106.18,6096998
10426,2022-12,000000009016999,2255.37,128735472.8
10427,2022-11,000000009004564,107.04,6380012.2
10428,2022-11,000000009005321,2440.65,136983125.5
10429,2022-11,000000009024722,65,3090750
10430,2022-11,000000009001534,301.1,17780281
10431,2022-11,000000009002152,1181.24,68855262.6
10432,2022-11,000000009007795,64.05,3734115
10433,2022-11,000000009013307,18.67,1171724
10434,2022-11,000000009024886,57.24,3424258
10435,2022-11,000000009010519,714.21,41808294.2
10436,2022-11,000000009024948,675.86,202758
10437,2022-12,000000009001191,792.4,45203551.1
10438,2022-11,000000009000792,84.96,5120331
10439,2022-12,000000009001498,401.35,23498504.8
10440,2022-12,000000009025208,68.5,3925971.5
10441,2022-12,000000009001769,1531.91,86143626.9
10442,2022-12,000000009002020,711.72,41463927
10443,2022-12,000000009009888,703.47,41188517.2
10444,2022-12,000000009014846,739.12,45977379
10445,2022-12,000000009000014,4915.73,287268813
10446,2022-12,000000009002340,418.06,24153125.4
10447,2022-12,000000009006071,392.98,22339907.2
10448,2022-12,000000009024409,204.06,11384900
10449,2022-11,000000009001476,2126.38,122024347.8
10450,2022-11,000000009001689,536.07,31796099
10451,2022-12,000000009001361,149.76,8555635.4
10452,2022-12,000000009022756,1489.68,85103258.1
10453,2022-11,000000009018273,90.28,5349090
10454,2022-11,000000009000716,67.9,4011192.5
10455,2022-11,000000009022756,703.47,40823764.5
10456,2022-11,000000009002374,979.24,55634405
10457,2022-12,000000009000898,482.8,27101933.9
10458,2022-12,000000009001449,825.36,47909125.2
10459,2022-12,000000009008594,17.94,1062573
10460,2022-12,000000009000033,349.32,20529414
10461,2022-12,000000009023249,120.8,7202480
10462,2022-12,000000009013391,34.78,1894209
10463,2022-11,000000009015697,41.1,2394075
10464,2022-11,000000009002013,61.42,3790228.2
10465,2022-11,000000009018067,1006.68,20183934
10466,2022-11,000000009021975,255.63,14601836
10467,2022-12,000000009015783,140.66,7986067
10468,2022-12,000000009023230,35.07,2049829.5
10469,2022-11,000000009009933,330.52,14476776
10470,2022-11,000000009013328,1010.68,59696867.4
10471,2022-12,000000009001838,76.64,4522862
10472,2022-10,000000009013273,341.31,20927444.4
10473,2022-10,000000009004864,66.46,3875348
10474,2022-11,000000009001718,13.7,827440.1
10475,2022-12,000000009002472,108.91,6480339.5
10476,2022-12,000000009025092,121.98,7457781
10477,2022-12,000000009001528,259.42,16598677
10478,2022-12,000000009020123,541.01,31145800
10479,2022-12,000000009010986,184.24,10959971.8
10480,2022-11,000000009021371,565.76,33570547.71
10481,2022-12,000000009025690,56.68,3257941
10482,2022-10,000000009007126,105.16,5788111.56
10483,2022-11,000000009002716,60.5,3656564.1
10484,2022-11,000000009001254,64.83,3876872.5
10485,2022-11,000000009004677,313.85,19088826.5
10486,2022-11,000000009017640,352.36,1241124
10487,2022-11,000000009000534,39.06,2277993
10488,2022-12,000000009005531,303.98,17775498
10489,2022-10,000000009018757,282.18,15938846
10490,2022-12,000000009012931,24.35,1442350.5
10491,2022-10,000000009010361,367.16,20676897.9
10492,2022-10,000000009002194,31.71,1994961.4
10493,2022-11,000000009022291,313.32,16983870
10494,2022-11,000000009004493,1313.48,72591459.8
10495,2022-11,000000009025436,678,45887040
10496,2022-12,000000009020815,14.22,844542
10497,2022-10,000000009004918,197.86,11454879.2
10498,2022-11,000000009021203,103.3,619800
10499,2022-12,000000009001738,57.82,3372651.62
10500,2022-11,000000009024869,606.96,34651923.8
10501,2022-12,000000009015441,236.17,13731745.7
10502,2022-12,000000009015564,24.88,1537367.15
10503,2022-10,000000009021452,185.3,2371840
10504,2022-11,000000009006426,17.33,1015520.2
10505,2022-12,000000009002108,255.83,14487735.25
10506,2022-12,000000009024877,118.96,7085257.6
10507,2022-12,000000009010361,251.89,14189435
10508,2022-10,000000009001446,26.9,1648970
